,2614136,1748727,4147432,2742586,2739772,4150530,4150118,4188143,4185705,2588031,2586785,2591099,2590255,4782243,4779123,4783213,4780955,2614238,4150156,4187341,4186403,2590117,2617364,4151628,2590277,2590137,4784841
65,94840.55,88390.7,24385.201,62425.48,12657.09,17393.262,42606.84,25912.309,88865.81,1267.66,10223.631,3065.6401,2056.53,47364.94,1977.0499,39127.812,23569.46,95394.91,44681.46,26016.852,89397.125,6601.11,347719.34,795891.3,1744293.1,17684.16,405445.9
66,133262.1,142891.34,47167.86,83108.18,19254.68,19717.65,79135.5,31002.39,116458.27,1376.51,11466.381,4643.12,2551.5898,63971.332,2616.44,59749.812,32390.922,134061.48,81846.92,31137.85,117170.92,9623.359,567111.5,1248868.8,2449957.5,27455.32,660365.8
67,75736.91,68241.01,23317.44,42505.547,13463.99,9553.89,42592.707,15291.87,49499.15,818.77,5214.51,1772.82,2631.67,37692.57,1384.37,27077.58,22507.55,76166.516,44343.28,15363.82,49744.29,9828.06,294905.0,692708.44,1320369.0,26644.33,396254.84
68,202096.84,155463.86,39754.32,125156.24,29522.66,28098.51,87870.07,54883.07,162510.75,1940.8099,12058.109,5117.28,3169.9902,86756.2,2631.7598,73109.39,46212.39,203384.0,91913.44,55104.48,163395.55,12017.37,703431.6,1634661.4,3272427.5,32771.23,798370.1
69,90262.86,84660.516,23363.13,31313.889,9294.779,8028.45,33698.85,12063.131,42494.23,532.1,3455.82,1423.58,1082.58,19895.09,1257.04,14533.32,12829.67,90737.83,34975.02,12109.21,42748.05,3977.5,324679.62,625151.25,1043141.94,10920.959,222752.66
70,158468.78,136389.25,41931.39,95466.0,23135.129,21290.01,79441.19,47787.17,129709.484,2132.19,14901.12,4766.82,4325.96,81177.734,3177.7798,72833.41,38818.977,159494.86,82757.24,47992.29,130480.766,15807.07,583339.94,1355071.8,2878887.0,42799.484,809046.44
71,61699.57,55877.867,18012.01,33627.24,9069.971,8206.62,32744.46,11853.04,41409.18,363.25,2567.15,857.42004,854.12,21272.988,963.55005,18345.95,7816.78,62112.367,33980.867,11904.28,41641.47,2740.6602,244316.72,538499.5,928785.8,6467.01,173079.45
72,97894.516,87020.445,28754.84,57872.15,14380.01,14027.811,45202.21,32298.65,80713.3,1315.86,8593.34,2893.28,2053.04,58510.14,1923.23,39006.93,28059.54,98467.44,47375.75,32440.0,81129.89,8052.5996,361539.9,825268.2,1797640.9,22870.95,496972.22
73,113233.195,87376.14,26065.52,55008.883,14311.381,13308.27,49366.34,23724.84,69894.7,1193.6799,9236.431,2778.94,1990.39,55533.453,1710.5399,51198.695,27655.2,113891.234,51561.816,23829.488,70314.81,6789.12,393113.0,863402.0,1704518.8,17755.41,488240.47
74,121899.08,124049.47,33271.57,49077.22,10638.71,11367.971,47948.4,19922.299,68725.69,601.47,5293.6504,1675.7999,847.54004,31807.621,1580.5,24902.79,14877.141,122524.36,49469.133,20010.79,69120.38,3176.79,462125.56,872226.5,1475226.5,8724.13,281941.94
75,71557.016,70366.42,24519.51,81058.39,16997.7,18878.97,52602.21,30940.86,104566.23,1373.24,10825.12,3229.9702,3437.2297,52264.14,2038.09,45790.29,28493.94,72086.67,55108.36,31054.98,105073.734,12571.7705,307911.56,863801.6,1949638.8,33956.71,514981.5
76,128922.586,117396.734,32869.38,44450.66,13342.91,10747.08,51726.72,13403.08,54615.5,536.14,4517.69,948.62,532.47,25424.07,1304.8301,18503.46,15864.601,129724.72,53310.31,13460.72,54919.562,1883.69,477333.6,913100.6,1411471.6,5145.83,232361.55
77,167730.36,149069.45,41795.42,115625.29,24273.76,25035.38,92629.836,26830.0,111481.945,953.23,7977.16,1693.8899,762.16003,36760.12,2402.8398,20907.7,17741.121,168656.19,96274.984,26933.59,112088.97,2704.8901,602294.0,1462060.8,2340562.8,7221.13,273244.47
78,182652.81,170905.97,42112.742,88140.79,26739.0,22136.85,79582.56,37420.78,117782.81,1847.69,11256.32,3632.03,4033.29,55948.7,2136.94,55964.71,32667.94,183897.23,83271.29,37567.06,118434.55,14565.791,683484.75,1466225.8,2749615.0,37906.85,589204.25
79,121074.945,90095.84,25721.73,62178.977,12397.93,14624.17,38741.18,31509.55,101297.83,1331.0901,9345.58,2606.1301,2167.25,75108.24,2037.3401,75678.625,35750.49,121962.07,40426.94,31643.809,101776.77,8178.09,405574.38,815758.6,1862265.8,23766.45,687867.1
80,88614.734,61332.957,13914.18,28941.059,8892.02,6796.54,27080.04,14665.209,47782.383,817.82,6506.62,1612.12,1584.8,44157.22,1527.07,30040.201,18299.0,89125.31,28560.71,14735.899,48070.3,5477.47,280071.8,538639.6,1082184.9,14253.381,352898.3
81,81247.94,78228.46,24365.24,46964.668,16499.53,10769.91,45206.242,15780.529,52500.23,649.77,4313.35,1198.73,1285.9501,28612.92,1155.77,28878.49,15080.6,81866.586,46780.508,15843.79,52789.652,4756.2305,346687.9,764505.25,1269898.0,13116.92,294702.44
82,168904.42,140219.39,41582.11,66277.32,21709.559,14476.43,72144.734,37099.14,88335.164,1841.99,11446.129,4498.2,3846.3499,76090.16,2598.23,68503.875,40435.8,170149.1,74915.71,37267.97,88864.19,15792.121,624807.44,1274391.9,2516965.2,45222.68,793386.0
83,62816.723,55568.902,21376.16,46783.22,11393.53,11941.57,36921.84,31984.34,63602.19,1196.54,9018.949,3365.26,3009.58,51409.65,1902.67,46484.332,28710.08,63239.28,38719.07,32126.87,63953.76,11429.07,246495.72,629395.8,1595402.2,33140.31,561982.75
84,124016.94,101775.25,26828.37,60911.062,14859.99,14726.721,57403.04,21191.309,68275.04,1004.78,7520.46,2751.6199,3404.54,38714.28,1617.9502,40117.312,21202.17,124835.28,59975.67,21276.648,68651.33,11773.15,432456.88,962587.6,1777122.6,29482.998,436620.03
85,29088.0,23667.48,7138.7803,16333.17,3910.5898,3954.26,12144.66,8823.84,20342.15,344.73,2472.4302,917.19,1699.76,17977.352,665.66,18661.6,11784.39,29286.219,12692.63,8864.38,20450.98,5419.96,110601.86,236799.1,521977.25,12093.92,215332.86
86,49665.54,56879.16,20150.35,29930.69,7491.42,8093.17,29895.2,16949.18,45134.61,661.82,5718.12,1637.09,1888.41,22125.32,1122.67,19988.67,11014.141,49941.25,31129.2,17014.09,45379.66,6562.99,210951.31,482486.5,1005101.94,16327.12,226210.45
87,183830.6,187000.7,56334.66,79106.45,19577.29,18825.24,74555.734,30796.85,102414.21,1577.01,12867.221,3728.25,3419.75,48607.668,2019.48,35342.02,25567.35,184941.44,77628.22,30917.672,102953.82,12744.79,680081.1,1370912.0,2519540.8,33944.96,463597.03
88,62525.082,60296.246,16938.79,41689.91,11002.66,8573.109,30724.65,14254.939,48172.957,614.94,3872.21,1560.11,1390.36,32443.723,1060.14,37167.98,16650.441,62916.25,32113.08,14321.1,48401.38,5122.97,243216.69,557399.9,1044591.4,14038.471,352383.88
89,152341.89,106658.234,23360.79,40869.25,14420.77,8910.02,36981.22,17468.898,45699.117,990.85,4658.27,2351.81,2394.47,40840.51,1964.7,33028.438,19704.512,153435.12,38156.19,17555.059,45984.21,9191.08,494032.28,857097.5,1489337.9,25250.469,385713.28
90,166278.38,137572.16,37345.34,73340.8,18941.969,18553.45,57203.21,40845.19,115431.8,1400.36,9943.45,3046.07,5269.5996,47890.3,2034.35,36328.49,24601.14,167387.94,59269.07,40996.95,116052.516,20784.969,568290.06,1139348.5,2320214.0,55990.023,464340.06
91,142722.98,125555.8,38225.71,80989.24,20169.71,16580.959,65198.25,34573.55,114819.875,1482.8699,10995.41,4263.38,3311.78,49537.39,2842.4102,40428.77,30115.059,143682.44,67469.516,34713.8,115511.68,12564.391,534514.75,1155998.4,2343184.0,34581.367,514184.66
92,195896.44,162378.42,50627.97,126158.55,28348.36,27427.012,93050.234,60963.89,177287.08,1796.41,13703.56,3405.68,1693.68,107550.11,4578.94,102039.39,41339.23,197000.8,96698.15,61219.9,178285.53,6783.8,713159.25,1637900.2,3260623.2,20000.932,941303.3
93,136995.28,120471.4,35408.332,49795.72,13962.551,12682.15,57955.06,17595.45,59087.74,893.33997,8275.2,2489.2202,1910.19,30947.691,1398.71,30651.95,14986.58,137912.28,60135.6,17668.62,59437.89,7841.74,479303.38,978860.7,1662861.2,22568.55,324459.06
94,72911.55,73833.016,20175.32,43321.773,11071.51,11052.7705,37060.19,23281.121,67958.25,837.11,7011.13,2965.42,1724.45,40740.547,1922.1101,48626.914,25448.49,73286.09,38679.61,23379.95,68372.01,6536.6797,276149.3,639077.4,1429382.8,18413.629,460461.25
95,58234.316,41002.883,13139.121,25440.621,9201.431,5403.72,25392.03,11031.7,31174.838,474.48,3199.6802,861.68,1498.55,20372.31,1122.76,21932.47,10621.0,58676.207,26235.64,11074.8,31378.51,4918.55,215957.69,454319.12,792861.25,11356.52,215095.11
